POS(x)	x	P_MLE(x|POS(x))	P_Laplace(x|POS(x))	P_MLE(POS(x)|x)	P_Laplace(x|POS(x))
NN	year	0.020520915548539857	0.02054263565891473	1.0	0.011361200428724544
NN	caretaker	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
RB	especially	0.0035460992907801418	0.004918032786885246	1.0	0.0006500541711809318
NN	onus	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
CD	0.3	0.003669724770642202	0.005076142131979695	1.0	0.0006500541711809318
JJ	outright	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	nonfat	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBN	accelerated	0.0024509803921568627	0.004405286343612335	0.3333333333333333	0.0004332755632582322
NN	scientist	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NNP	Fortune	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	questionable	0.0016168148746968471	0.002338269680436477	1.0	0.0006500541711809318
NNS	jugglers	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBN	permitted	0.007352941176470588	0.00881057268722467	1.0	0.0008665511265164644
JJ	sixth	0.0016168148746968471	0.002338269680436477	1.0	0.0006500541711809318
NN	employee	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VB	teach	0.004405286343612335	0.006	0.6666666666666666	0.0006499133448873484
NNP	Audit	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNS	addresses	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NN	strength	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
IN	From	0.001004016064257028	0.0014720314033366045	1.0	0.0006500541711809318
NNP	Mitsubishi	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNS	lights	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NN	reader	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
CD	1972	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
RB	gradually	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
NNP	January	0.001999000499750125	0.002442598925256473	1.0	0.0010829542993285683
NN	list	0.0023677979479084454	0.0027131782945736434	1.0	0.0015154795410261962
JJ	annual	0.005658852061438965	0.006235385814497272	1.0	0.0017316017316017316
RB	heavily	0.0035460992907801418	0.004918032786885246	1.0	0.0006500541711809318
NNS	1990s	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
JJ	current	0.0032336297493936943	0.003897116134060795	1.0	0.0010829542993285683
NN	oil	0.0011838989739542227	0.0015503875968992248	1.0	0.0008665511265164644
VBP	succeed	0.004	0.006756756756756757	0.3333333333333333	0.0004332755632582322
NN	Compound	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	specialist	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NNP	Salmore	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
NNS	politics	0.001670843776106934	0.002413515687851971	1.0	0.0006500541711809318
NNP	PAP	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
CD	17	0.003669724770642202	0.005076142131979695	1.0	0.0006500541711809318
NNS	parties	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
CD	212	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
JJ	disagreeable	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VB	acquire	0.004405286343612335	0.006	1.0	0.0006500541711809318
NN	system	0.0015785319652722968	0.001937984496124031	1.0	0.0010829542993285683
WDT	which	0.3787878787878788	0.23214285714285715	1.0	0.00560586459680897
-NONE-	*T*-50	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NN	discount	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBZ	sells	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
NN	college	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
JJR	better	0.01694915254237288	0.01904761904761905	0.3333333333333333	0.0004332755632582322
NNP	Bretz	0.0014992503748125937	0.0019540791402051783	1.0	0.0008665511265164644
NN	batting	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBG	issuing	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
NN	inflation	0.0015785319652722968	0.001937984496124031	1.0	0.0010829542993285683
NN	preparation	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBG	stepping	0.007168458781362007	0.009230769230769232	1.0	0.0006500541711809318
CD	3.75	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NNP	Learning	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
RB	relatively	0.005319148936170213	0.006557377049180328	1.0	0.0008665511265164644
NNS	worries	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBD	gave	0.007429420505200594	0.008344923504867872	1.0	0.00129926375054136
JJ	expensive	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNP	Tandy	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Bolduc	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	alive	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NN	uncertainty	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
JJ	High	0.0008084074373484236	0.001558846453624318	0.1111111111111111	0.00043271311120726956
CD	3.9	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
JJ	serious	0.002425222312045271	0.003117692907248636	1.0	0.0008665511265164644
NNP	Purchasing	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	enormous	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	literary	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBZ	comes	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
JJ	venerable	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBD	booked	0.0014858841010401188	0.0027816411682892906	1.0	0.00043346337234503684
VB	expire	0.0022026431718061676	0.004	0.5	0.0004333694474539545
NN	service	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
VBD	showed	0.005943536404160475	0.006954102920723227	1.0	0.0010829542993285683
VB	work	0.006607929515418502	0.008	0.3333333333333333	0.0008654262224145391
NN	evening	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNP	Mossman	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
NNP	Nelson	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
CD	500	0.007339449541284404	0.008460236886632826	1.0	0.0010829542993285683
NNP	U.S.	0.035982008995502246	0.0356619443087445	1.0	0.015581643543223053
RB	After	0.0017730496453900709	0.003278688524590164	0.2	0.00043308791684711995
NN	motion	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
JJ	quiet	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNS	erasures	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
CD	1989	0.014678899082568808	0.015228426395939087	1.0	0.0019476303830339753
CD	1966	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NN	ballroom	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
RB	Instead	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
NN	pride	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	facade	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	practice	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
IN	off	0.001004016064257028	0.0014720314033366045	0.2	0.0006489292667099286
VBD	made	0.005943536404160475	0.006954102920723227	0.3076923076923077	0.00108084738434933
NNS	cabs	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBZ	encourages	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
NNP	Bowes	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	cabinet	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBP	Do	0.004	0.006756756756756757	1.0	0.00043346337234503684
NNP	Chicago	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	organization	0.001973164956590371	0.002325581395348837	1.0	0.00129926375054136
CD	16	0.005504587155963303	0.00676818950930626	1.0	0.0008665511265164644
NN	aerospace	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
RB	slowly	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
JJ	impudent	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNS	observations	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNP	Palestinian	0.0004997501249375312	0.0009770395701025891	0.5	0.0004333694474539545
PRP$	My	0.005780346820809248	0.0091324200913242	1.0	0.00043346337234503684
NNP	Congress	0.0014992503748125937	0.0019540791402051783	1.0	0.0008665511265164644
VB	offend	0.0022026431718061676	0.004	1.0	0.00043346337234503684
VBZ	costs	0.002183406113537118	0.003968253968253968	0.25	0.00043318171973142733
VBP	hope	0.004	0.006756756756756757	1.0	0.00043346337234503684
NN	seller	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
-NONE-	*-38	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NN	girl	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NNS	approaches	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNP	Ill.	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VBD	went	0.005943536404160475	0.006954102920723227	1.0	0.0010829542993285683
VB	contain	0.0022026431718061676	0.004	1.0	0.00043346337234503684
CD	33	0.005504587155963303	0.00676818950930626	1.0	0.0008665511265164644
VBN	attracted	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
CD	16.125	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NN	dust	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNS	lawsuits	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBN	guaranteed	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
NN	blessing	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
-NONE-	*T*-49	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
JJ	Nipponese	0.0016168148746968471	0.002338269680436477	1.0	0.0006500541711809318
NNP	Plaza	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNS	scores	0.007518796992481203	0.008045052292839904	1.0	0.0021635655560363477
NN	sluggishness	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
JJ	mean	0.0008084074373484236	0.001558846453624318	0.3333333333333333	0.0004332755632582322
CD	100,980	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
VBN	tracked	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
NNS	savings	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBN	ranged	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
CC	&	0.02288329519450801	0.022774327122153208	1.0	0.0023794073112697383
NNS	alumni	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBG	drinking	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
WP	what	0.07142857142857142	0.049019607843137254	1.0	0.0010829542993285683
RB	typically	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
VBZ	harms	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
NN	rape	0.0015785319652722968	0.001937984496124031	1.0	0.0010829542993285683
NNP	Rexinger	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	rusty	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNP	Chilver	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Boca	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
VBG	signaling	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
PRP$	your	0.023121387283236993	0.0228310502283105	1.0	0.0010829542993285683
NN	breakdown	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VB	raise	0.006607929515418502	0.008	1.0	0.0008665511265164644
VBZ	attempts	0.002183406113537118	0.003968253968253968	0.5	0.0004333694474539545
IN	so	0.002008032128514056	0.0024533856722276743	0.23529411764705882	0.0010799136069114472
JJ	phony	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBN	introduced	0.0024509803921568627	0.004405286343612335	0.3333333333333333	0.0004332755632582322
NN	ground	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNP	Colo.	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNS	Imports	0.001670843776106934	0.002413515687851971	1.0	0.0006500541711809318
VBN	requested	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
NNS	supercomputers	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
CD	2.80	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
VBP	jet	0.004	0.006756756756756757	1.0	0.00043346337234503684
-NONE-	*-10	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NNS	students	0.01921470342522974	0.019308125502815767	1.0	0.005176876617773943
NNS	leases	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NN	intention	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
IN	and	0.000502008032128514	0.0009813542688910696	0.0030959752321981426	0.0004051863857374392
NN	shop	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBZ	anticipates	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
VBN	asked	0.0024509803921568627	0.004405286343612335	0.5	0.0004333694474539545
NNS	drums	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
CD	331,000	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
CD	1.5	0.003669724770642202	0.005076142131979695	1.0	0.0006500541711809318
JJ	Comprehensive	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NN	projector	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBD	recorded	0.0014858841010401188	0.0027816411682892906	0.5	0.0004333694474539545
CD	85.1	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NN	rival	0.0003946329913180742	0.0007751937984496124	0.5	0.0004333694474539545
-NONE-	*-49	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
VBN	moved	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
JJ	great	0.0032336297493936943	0.003897116134060795	1.0	0.0010829542993285683
NN	school-district	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBN	clobbered	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
VB	provide	0.0022026431718061676	0.004	0.5	0.0004333694474539545
VBD	started	0.0029717682020802376	0.004172461752433936	1.0	0.0006500541711809318
NN	inheritor	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNS	dealers	0.001670843776106934	0.002413515687851971	1.0	0.0006500541711809318
JJ	confrontational	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
MD	will	0.41843971631205673	0.32085561497326204	1.0	0.012842465753424657
IN	Against	0.000502008032128514	0.0009813542688910696	1.0	0.00043346337234503684
-NONE-	*ICH*-3	0.0031007751937984496	0.0037425149700598802	1.0	0.0010829542993285683
VBG	satisfying	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
NN	party	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	mania	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNP	McLeod	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VB	last	0.0022026431718061676	0.004	0.041666666666666664	0.00043131334914815614
NN	parliament	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
CD	1,298	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
VBD	imported	0.0029717682020802376	0.004172461752433936	0.5	0.000649772579597141
NN	grader	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	year-end	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBP	swim	0.004	0.006756756756756757	1.0	0.00043346337234503684
JJ	Western	0.0032336297493936943	0.003897116134060795	1.0	0.0010829542993285683
NNP	Corazon	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
:	--	0.5909090909090909	0.4230769230769231	1.0	0.01410859341598974
NN	software	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
VB	retain	0.0022026431718061676	0.004	1.0	0.00043346337234503684
NN	club	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	seat	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NNP	Judge	0.0034982508745627187	0.0039081582804103565	1.0	0.0017316017316017316
VB	fail	0.0022026431718061676	0.004	1.0	0.00043346337234503684
NN	harmony	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
JJ	potential	0.002425222312045271	0.003117692907248636	0.75	0.0008663634394628547
